latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.22144,6.172249,405.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-12-20,6.9,-0.2,3.5,3.00,0.00
2018-12-21,8.5,3.0,6.5,17.40,0.00
2018-12-22,11.2,7.0,9.2,3.20,0.00
2018-12-23,11.1,6.4,8.8,5.00,0.00
2018-12-24,10.6,4.1,8.5,11.70,0.00
2018-12-25,4.7,-0.2,3.0,0.00,0.00
2018-12-26,4.5,0.7,2.5,0.00,0.00
2018-12-27,4.7,0.8,2.5,0.00,0.00
2018-12-28,4.9,1.8,3.2,0.00,0.00
2018-12-29,2.0,-1.9,0.3,0.00,0.00
2018-12-30,6.7,-2.2,2.0,0.00,0.00
2018-12-31,6.9,0.0,3.5,0.00,0.00
2019-01-01,5.9,1.0,3.7,0.00,0.00
2019-01-02,4.7,0.7,3.0,0.30,0.00
2019-01-03,2.7,-0.6,0.8,0.00,0.00
2019-01-04,3.4,-1.9,0.7,0.00,0.00
2019-01-05,3.2,-1.6,0.7,0.10,0.00
2019-01-06,5.3,2.1,3.2,0.20,0.00
2019-01-07,4.2,1.6,2.9,0.00,0.00
2019-01-08,3.4,0.5,2.0,1.70,0.70
2019-01-09,3.0,-1.6,1.3,0.60,2.24
2019-01-10,2.3,-1.4,0.5,0.00,0.56
2019-01-11,2.0,-0.7,0.5,0.00,0.00
2019-01-12,3.8,-0.2,1.6,0.30,0.00
2019-01-13,5.7,1.7,3.5,10.80,0.84
2019-01-14,6.9,3.0,5.6,8.10,0.00
2019-01-15,5.8,1.3,3.7,0.00,0.00
2019-01-16,7.8,-0.9,2.0,0.00,0.00
2019-01-17,5.6,-0.3,3.1,4.80,0.00
2019-01-18,2.5,-1.8,0.5,0.00,0.49
2019-01-19,2.5,-2.6,0.1,0.00,0.00
2019-01-20,3.7,-0.5,1.4,0.20,0.00
2019-01-21,3.6,-1.3,1.4,0.10,0.00
2019-01-22,2.2,-2.9,0.1,0.00,0.00
2019-01-23,0.7,-2.7,-0.7,0.00,2.31
2019-01-24,2.7,-2.4,0.3,0.00,0.00
2019-01-25,0.5,-3.9,-1.5,0.00,0.00
2019-01-26,4.7,-1.1,1.1,0.00,0.00
2019-01-27,6.0,-0.8,2.8,11.40,1.19
2019-01-28,3.9,-0.4,1.4,0.30,0.63
2019-01-29,3.7,-1.1,1.1,0.00,0.14
2019-01-30,3.0,-2.1,0.7,0.00,7.28
2019-01-31,4.0,-1.8,0.9,1.10,4.83
2019-02-01,3.8,0.5,2.1,15.40,9.66
2019-02-02,5.7,-1.0,2.2,2.80,0.42
2019-02-03,3.5,1.2,2.0,4.40,4.06
2019-02-04,3.1,-1.2,1.0,0.00,0.07
2019-02-05,4.6,-1.3,1.4,0.00,0.14
2019-02-06,5.3,-3.7,0.8,0.00,0.00
2019-02-07,4.6,-2.3,1.0,4.80,0.00
2019-02-08,6.5,-1.8,2.3,0.00,0.00
2019-02-09,10.3,0.5,5.4,1.60,0.00
2019-02-10,7.8,2.4,4.8,8.80,0.00
2019-02-11,5.4,1.0,3.0,3.70,0.07
2019-02-12,5.7,-1.5,1.9,0.00,0.00
2019-02-13,7.2,-1.8,2.8,0.00,0.00
2019-02-14,10.2,2.1,5.5,0.00,0.00
2019-02-15,11.3,2.4,6.4,0.00,0.00
2019-02-16,14.2,1.1,6.5,0.00,0.00
2019-02-17,13.5,1.8,6.2,0.00,0.00
2019-02-18,10.7,-0.9,4.1,0.00,0.00
2019-02-19,10.8,-1.8,4.3,0.00,0.00
2019-02-20,10.3,2.2,5.6,0.00,0.00
2019-02-21,12.5,1.2,6.1,0.00,0.00
2019-02-22,13.6,2.6,7.4,0.00,0.00
2019-02-23,9.3,1.6,5.6,0.00,0.00
2019-02-24,8.6,-0.8,3.9,0.00,0.00
2019-02-25,10.2,1.4,6.3,0.00,0.00
2019-02-26,12.5,4.5,7.9,0.00,0.00
2019-02-27,13.8,3.0,8.3,0.00,0.00
