latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.924427,7.439222,554.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2019-03-18,6.6,-0.4,3.4,1.10,0.49
2019-03-19,8.1,-3.0,2.3,0.00,0.00
2019-03-20,8.6,-3.0,2.7,0.00,0.00
2019-03-21,10.3,-3.7,2.6,0.00,0.00
2019-03-22,15.6,-1.4,6.5,0.00,0.00
2019-03-23,16.3,0.6,8.2,0.00,0.00
2019-03-24,16.2,0.2,8.2,0.00,0.00
2019-03-25,10.1,0.7,6.4,0.10,0.07
2019-03-26,7.0,-0.3,3.0,0.00,0.98
2019-03-27,9.4,-1.6,3.5,0.00,0.00
2019-03-28,11.3,-0.7,5.0,0.00,0.00
2019-03-29,14.8,-1.1,6.4,0.00,0.00
2019-03-30,15.8,2.1,8.9,0.00,0.00
2019-03-31,16.2,2.7,9.6,0.00,0.00
2019-04-01,15.7,1.0,8.5,0.00,0.00
2019-04-02,17.1,3.5,10.5,0.00,0.00
2019-04-03,11.0,1.4,6.2,14.00,4.69
2019-04-04,2.4,-2.7,1.0,3.00,19.67
2019-04-05,9.2,-5.8,2.9,0.00,0.00
2019-04-06,12.8,-0.7,6.0,0.00,0.00
2019-04-07,8.6,4.7,6.9,3.70,0.00
2019-04-08,11.9,3.6,7.7,0.00,0.00
2019-04-09,13.2,4.5,8.4,0.20,0.00
2019-04-10,12.2,1.8,7.2,0.80,0.00
2019-04-11,8.1,5.7,7.0,1.10,0.00
2019-04-12,9.8,2.6,6.6,0.00,0.00
2019-04-13,9.0,0.4,4.3,1.30,0.00
2019-04-14,4.9,0.0,2.3,0.70,1.75
2019-04-15,11.3,-0.0,5.5,0.00,0.00
2019-04-16,12.3,2.1,7.2,1.40,0.00
2019-04-17,15.4,7.1,10.7,0.80,0.00
2019-04-18,18.9,4.1,11.3,0.00,0.00
2019-04-19,19.1,6.4,12.6,0.00,0.00
2019-04-20,20.0,5.7,12.9,0.00,0.00
2019-04-21,19.2,5.8,12.9,0.00,0.00
2019-04-22,20.9,5.9,13.5,0.00,0.00
2019-04-23,20.1,8.8,14.0,0.30,0.00
2019-04-24,21.1,5.8,11.8,6.30,0.00
2019-04-25,21.1,5.0,12.2,0.10,0.00
2019-04-26,11.2,4.6,7.5,21.20,1.33
2019-04-27,11.0,5.6,7.8,6.40,0.00
2019-04-28,8.0,2.2,5.0,4.40,0.77
2019-04-29,10.6,3.3,6.5,1.60,0.00
2019-04-30,12.5,5.1,8.7,0.10,0.00
2019-05-01,15.9,2.0,9.6,0.00,0.00
2019-05-02,14.1,5.2,9.6,3.20,0.00
2019-05-03,12.0,6.1,8.6,3.00,0.00
2019-05-04,11.4,1.2,6.2,3.50,4.69
2019-05-05,6.4,0.2,2.5,1.10,1.82
2019-05-06,9.0,-1.9,4.1,0.00,0.00
