latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.557117,7.549342,283.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-10-25,17.7,7.3,12.0,0.00,0.00
2018-10-26,14.6,5.5,9.7,0.00,0.00
2018-10-27,9.4,5.9,7.6,12.90,0.00
2018-10-28,6.2,4.2,5.0,13.40,0.35
2018-10-29,7.0,3.6,4.8,9.30,0.00
2018-10-30,8.4,1.8,5.8,5.20,0.00
2018-10-31,11.8,1.6,6.2,0.00,0.00
2018-11-01,14.7,2.1,8.1,2.10,0.00
2018-11-02,11.9,4.9,8.5,0.20,0.00
2018-11-03,11.2,6.2,8.6,0.00,0.00
2018-11-04,12.6,6.4,8.9,0.00,0.00
2018-11-05,15.3,6.8,10.0,0.00,0.00
2018-11-06,15.6,5.5,9.6,0.00,0.00
2018-11-07,15.5,6.0,10.9,1.90,0.00
2018-11-08,13.1,8.9,10.5,4.80,0.00
2018-11-09,13.6,7.2,9.6,0.00,0.00
2018-11-10,13.1,7.1,9.7,1.60,0.00
2018-11-11,14.3,8.8,10.8,6.50,0.00
2018-11-12,16.7,7.6,11.3,1.60,0.00
2018-11-13,12.0,6.2,9.7,3.40,0.00
2018-11-14,11.5,4.5,7.6,0.00,0.00
2018-11-15,10.6,6.2,7.7,0.00,0.00
2018-11-16,8.6,1.7,5.7,0.00,0.00
2018-11-17,6.6,0.4,3.1,0.00,0.00
2018-11-18,4.7,-1.7,1.3,0.00,0.00
2018-11-19,3.5,-1.2,0.3,0.50,0.77
2018-11-20,4.4,-1.6,1.0,0.00,0.07
2018-11-21,4.8,-2.2,1.7,0.10,0.00
2018-11-22,8.2,-1.2,3.0,0.00,0.00
2018-11-23,5.7,1.7,3.5,2.40,0.00
2018-11-24,11.3,2.8,6.1,5.50,0.00
2018-11-25,7.7,1.3,4.5,0.00,0.00
2018-11-26,5.4,3.9,4.5,2.10,0.00
2018-11-27,5.3,1.7,3.8,4.00,0.00
2018-11-28,6.4,0.7,3.2,0.20,0.00
2018-11-29,9.6,2.5,5.2,0.10,0.00
2018-11-30,7.8,1.5,5.1,3.90,0.00
2018-12-01,10.1,0.8,5.9,0.80,0.00
2018-12-02,11.5,5.5,9.3,15.20,0.00
2018-12-03,13.9,10.0,12.0,11.70,0.00
2018-12-04,11.3,7.7,9.5,4.50,0.00
2018-12-05,11.0,6.2,8.2,0.30,0.00
2018-12-06,11.5,6.9,8.9,3.40,0.00
2018-12-07,13.1,7.8,10.5,3.20,0.00
2018-12-08,9.0,5.0,6.6,4.60,0.28
2018-12-09,10.7,5.9,7.9,16.90,0.00
2018-12-10,6.4,3.8,5.1,1.10,0.00
2018-12-11,5.1,1.1,3.2,2.80,0.00
2018-12-12,3.2,-2.2,-0.0,0.00,0.00
2018-12-13,2.4,-2.1,0.0,0.00,0.00
2018-12-14,1.6,-3.4,-0.5,0.00,0.00
2018-12-15,1.3,-3.0,-0.9,0.00,0.00
2018-12-16,7.3,-0.9,2.1,1.90,2.94
2018-12-17,7.1,-0.8,3.5,1.00,0.00
2018-12-18,4.2,-1.4,0.8,0.00,0.00
2018-12-19,6.3,0.1,3.7,6.70,0.00
2018-12-20,8.0,1.9,4.9,1.40,0.00
2018-12-21,11.6,4.7,8.5,15.00,0.00
2018-12-22,12.1,8.4,10.6,3.30,0.00
2018-12-23,12.1,7.9,9.6,9.10,0.00
2018-12-24,12.0,1.4,7.6,13.90,0.00
2018-12-25,3.0,-2.3,0.7,0.00,0.00
2018-12-26,3.3,-3.6,-1.0,0.00,0.00
2018-12-27,4.5,-2.7,-0.1,0.00,0.00
2018-12-28,4.5,-2.2,0.7,0.10,0.00
2018-12-29,2.0,-0.5,0.6,0.00,0.00
2018-12-30,5.5,1.0,3.4,0.90,0.00
2018-12-31,6.9,2.9,5.0,0.20,0.00
2019-01-01,6.4,1.6,4.2,0.00,0.00
2019-01-02,5.2,-0.2,3.0,1.90,0.21
2019-01-03,2.6,-3.1,-0.5,0.00,0.21
2019-01-04,2.5,-1.8,0.0,0.00,0.00
2019-01-05,2.8,0.1,1.6,1.10,0.28
2019-01-06,4.5,2.3,3.1,1.00,0.00
2019-01-07,4.5,2.3,3.0,0.80,0.00
2019-01-08,5.8,2.2,3.9,2.10,0.07
2019-01-09,2.6,0.3,1.8,1.00,1.54
2019-01-10,0.7,-2.8,-0.2,0.00,1.33
2019-01-11,1.2,-2.7,-0.8,0.00,0.91
2019-01-12,5.0,0.4,2.7,1.90,0.49
2019-01-13,7.6,3.8,5.7,8.80,0.00
2019-01-14,7.6,2.9,4.9,5.90,0.00
2019-01-15,6.4,-1.0,2.8,0.70,0.07
2019-01-16,7.8,-2.5,1.0,0.00,0.00
2019-01-17,7.2,-1.0,3.8,2.00,0.00
2019-01-18,3.2,-1.5,0.7,0.60,0.21
2019-01-19,2.9,-4.1,-1.4,0.00,0.00
2019-01-20,2.7,-2.6,-0.7,0.00,0.98
2019-01-21,-0.8,-3.4,-1.9,0.00,0.00
2019-01-22,2.4,-4.4,-1.5,0.00,0.00
2019-01-23,2.4,-3.9,-0.9,0.00,0.35
