time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),canton
2020-12-26,-0.4,-9.3,-2.5,0,1.05,Nidwalden
2020-12-27,4.2,-11.4,-4.1,0,0,Nidwalden
2020-12-28,3.7,-4.5,-1.2,0.1,2.59,Nidwalden
2020-12-29,4.5,-8.1,-1.5,0,0.84,Nidwalden
2020-12-30,4,-9.1,-2.4,0,0.98,Nidwalden
2020-12-31,4.4,-5.5,-0.3,0,1.05,Nidwalden
2021-01-01,2.2,-3.4,-0.6,0,0.56,Nidwalden
2021-01-02,0.8,-0.6,0.1,0,1.12,Nidwalden
2021-01-03,-0.4,-2.1,-1.2,0.1,1.26,Nidwalden
2021-01-04,-0.4,-3.2,-1.8,0,0,Nidwalden
2021-01-05,-0.1,-5.1,-2.2,0,0,Nidwalden
2021-01-06,0.8,-2.5,-1.1,0,1.47,Nidwalden
2021-01-07,1,-7.2,-1,0,0.21,Nidwalden
2021-01-08,0.4,-10.5,-4.6,0,0,Nidwalden
2021-01-09,-2.4,-8.8,-5.1,0,0,Nidwalden
2021-01-10,-3.2,-6.8,-5,0,0,Nidwalden
2021-01-11,0.2,-8.4,-4.6,0,0,Nidwalden
2021-01-12,4.1,-11,-1.7,0,8.05,Nidwalden
2021-01-13,5.5,3.4,4.2,0.3,8.33,Nidwalden
2021-01-14,5.9,3.8,5,3.4,18.55,Nidwalden
2021-01-15,5,-3.2,1.2,0.6,9.24,Nidwalden
2021-01-16,-0.5,-4.7,-3.1,0,0.14,Nidwalden
2021-01-17,3,-1.5,1.1,0,5.88,Nidwalden
2021-01-18,2.5,0.2,1.4,0,0.35,Nidwalden
2021-01-19,7.4,-6.6,-1.5,0,0,Nidwalden
2021-01-20,5.7,-5.8,0.1,0,0,Nidwalden
2021-01-21,9.8,3.3,5.2,0,0,Nidwalden
2021-01-22,10.5,0.7,5.3,1.1,1.05,Nidwalden
2021-01-23,4.4,-0.1,2.5,0.1,8.26,Nidwalden
2021-01-24,3.5,-2.9,1.3,0,0.7,Nidwalden
2021-01-25,2,-4,-1.1,0,4.34,Nidwalden
2021-01-26,0.7,-3.1,-1.4,0,0.49,Nidwalden
2021-01-27,3.6,-7.6,-1.4,0.1,10.36,Nidwalden
2021-01-28,9.1,3.3,6.5,20.3,2.66,Nidwalden
2021-01-29,9.1,5.7,7.2,8,3.08,Nidwalden
2021-01-30,7.2,4.9,5.8,8.5,1.75,Nidwalden
2021-01-31,7.6,1.7,5.4,0.1,0,Nidwalden
2021-02-01,9.4,0.5,4.4,5.1,3.22,Nidwalden
2021-02-02,10.6,4.4,7,2,0,Nidwalden
2021-02-03,12.7,4,7.7,11.1,0,Nidwalden
2021-02-04,11.4,3,8,0.2,0,Nidwalden
2021-02-05,12.9,3.6,7.4,1.4,0,Nidwalden
2021-02-06,13.6,4.7,8.9,0.1,0,Nidwalden
2021-02-07,8.7,2.5,5.3,1.5,4.41,Nidwalden
2021-02-08,6.9,0.8,3.6,0,0.07,Nidwalden
2021-02-09,3.2,0.1,1.9,0,4.76,Nidwalden
2021-02-10,6.4,-1.7,2.8,0.3,5.88,Nidwalden
2021-02-11,-2.3,-8.5,-4.9,0,1.82,Nidwalden
2021-02-12,-3,-7.7,-5.6,0,0.77,Nidwalden
2021-02-13,-5.3,-8.7,-7.2,0,0,Nidwalden
2021-02-14,1.5,-9,-4.4,0,0,Nidwalden
2021-02-15,8.7,-10.4,-0.1,0.5,0.28,Nidwalden
2021-02-16,15.6,3.6,8.1,3.3,0.28,Nidwalden
2021-02-17,10.8,1.6,7.5,3,0,Nidwalden
2021-02-18,13.8,-0.1,5.7,0,0,Nidwalden
2021-02-19,13.9,3.8,7.8,0,0,Nidwalden
2021-02-20,16.1,2.1,7.6,0,0,Nidwalden
2021-02-21,16,3.5,8.1,0,0,Nidwalden
2021-02-22,16.6,5.3,9.3,0,0,Nidwalden
2021-02-23,17.3,3.4,9.3,0,0,Nidwalden
2021-02-24,19.1,3.4,10.1,0,0,Nidwalden
2021-02-25,19.2,3.2,10.1,0,0,Nidwalden
2021-02-26,15.9,3.1,9.3,0,0,Nidwalden
2021-02-27,8.1,3,5.3,3.3,0.14,Nidwalden
2021-02-28,9.8,1.2,5,0,0,Nidwalden
2021-03-01,12.9,0.3,6.2,0,0,Nidwalden
2021-03-02,16,-0.5,7.3,0,0,Nidwalden
2021-03-03,16.1,1.4,8.2,0,0,Nidwalden
2021-03-04,14,2.9,8,0.8,0,Nidwalden
2021-03-05,6.9,2.5,5.2,4.8,2.17,Nidwalden
2021-03-06,5,0.6,2.8,0,0,Nidwalden
2021-03-07,9.7,1.1,5.9,2.7,1.05,Nidwalden
2021-03-08,7.2,3.8,5.5,1,0.56,Nidwalden
2021-03-09,6.4,1,4.1,0,0,Nidwalden
2021-03-10,10,-0.5,4.6,0,0,Nidwalden
2021-03-11,17.4,2.9,10.5,12.5,0,Nidwalden
2021-03-12,10.1,3.3,6.7,3,0.42,Nidwalden
2021-03-13,13.4,1.7,7.3,1.9,2.17,Nidwalden
2021-03-14,6.6,1.2,3.2,0.3,6.3,Nidwalden
2021-03-15,5.6,1.7,3.1,0,10.85,Nidwalden
2021-03-16,3.9,-0.7,1.3,0.1,6.09,Nidwalden
2021-03-17,3.8,-0.4,1.9,0,6.44,Nidwalden
2021-03-18,2.2,-1.5,0.3,0,0.77,Nidwalden
2021-03-19,3,-7,-1.5,0,1.47,Nidwalden
2021-03-20,-0.1,-3.8,-1.7,0,2.45,Nidwalden
2021-03-21,3.2,-5.8,-0.9,0,0.49,Nidwalden
2021-03-22,3.8,-1.1,1.3,0,1.19,Nidwalden
2021-03-23,6.7,-2.1,3,0,0,Nidwalden
2021-03-24,13.9,-6,5.2,0,0,Nidwalden
2021-03-25,14.9,0.8,7.9,1.2,0,Nidwalden
2021-03-26,15.7,2.1,8.9,0,0,Nidwalden
2021-03-27,8.4,5.9,7.3,6.2,1.54,Nidwalden
2021-03-28,15.4,1,8.8,0,0,Nidwalden
2021-03-29,18.5,3.4,11.4,0,0,Nidwalden
2021-03-30,20.6,4.5,13,0,0,Nidwalden
2021-03-31,21.4,6.1,13.9,0,0,Nidwalden
2021-04-01,20.9,6.4,14.2,0,0,Nidwalden
2021-04-02,17.9,5.9,12.2,0.8,0,Nidwalden
2021-04-03,8.9,3,5.5,0,0.07,Nidwalden
2021-04-04,10.6,1.2,5.9,0,0,Nidwalden
2021-04-05,15,1.4,7.7,1.2,3.71,Nidwalden
2021-04-06,2.3,-3.4,-0.3,0,5.04,Nidwalden
2021-04-07,1.8,-3.9,-1.1,0,2.8,Nidwalden
2021-04-08,9.5,-2.6,3.2,0,0,Nidwalden
2021-04-09,15.9,-2.9,7,0,0,Nidwalden
2021-04-10,16.1,4.1,9.8,0,0,Nidwalden
2021-04-11,17.6,6.7,11.5,0.3,0,Nidwalden
2021-04-12,8.6,0.9,3.7,4.7,12.6,Nidwalden
2021-04-13,6.3,-0.3,2.7,0,0.21,Nidwalden
2021-04-14,6.3,-1.3,2.7,0,0,Nidwalden
2021-04-15,6.3,0.3,2.9,0,0.91,Nidwalden
2021-04-16,7.5,-0.7,3.2,0,0,Nidwalden
2021-04-17,7.6,-0,3.7,0,0,Nidwalden
2021-04-18,8,2.8,5.6,0.4,0.21,Nidwalden
2021-04-19,11.2,0.5,7,0.1,0,Nidwalden
2021-04-20,13.2,0.9,8.5,0.4,0,Nidwalden
2021-04-21,15.4,2.3,9.2,4.2,0.28,Nidwalden
2021-04-22,15.2,2.8,9.9,1.1,0,Nidwalden
2021-04-23,15.8,5.9,11.2,0,0,Nidwalden
2021-04-24,18.6,3,12.5,0.2,0,Nidwalden
2021-04-25,17.3,6.1,12.7,0,0,Nidwalden
2021-04-26,15.6,7.7,11.7,0,0,Nidwalden
2021-04-27,16.4,7,12.4,0,0,Nidwalden
2021-04-28,18.3,9.6,13.5,4.5,0,Nidwalden
2021-04-29,14.7,9.9,11.7,9.8,0,Nidwalden
2021-04-30,13.2,8.4,10.3,10,0,Nidwalden
2021-05-01,9.5,5,7.7,12.6,2.87,Nidwalden
2021-05-02,9.8,5,6.3,6.6,7.07,Nidwalden
2021-05-03,14.7,1.4,8.1,0.1,0.21,Nidwalden
2021-05-04,18.4,2.5,11,1.4,0,Nidwalden
2021-05-05,11.3,6.6,9.5,7.4,0.07,Nidwalden
2021-05-06,12.2,4.8,9.4,11.9,0,Nidwalden
2021-05-07,10.4,6.3,8.5,8.5,0,Nidwalden
2021-05-08,19.6,5.4,12.8,0,0,Nidwalden
2021-05-09,23.4,7.6,15.4,0,0,Nidwalden
2021-05-10,20.1,12.5,16.2,8.1,0,Nidwalden
2021-05-11,14.8,10,12.2,18.7,0,Nidwalden
2021-05-12,13,8.7,10.7,3.7,0,Nidwalden
2021-05-13,12.3,5.8,9.4,1.7,0,Nidwalden
2021-05-14,15.2,4.1,9.4,7.6,0,Nidwalden
2021-05-15,13.8,5.8,9.7,11.5,0,Nidwalden
2021-05-16,13.9,7.9,10.7,23.1,0,Nidwalden
2021-05-17,14.8,6.7,10.9,4,0,Nidwalden
2021-05-18,14,7.6,10.6,5.3,0,Nidwalden
2021-05-19,11.4,6.6,9,9.7,0.63,Nidwalden
2021-05-20,15.2,6,10.7,1.7,0,Nidwalden
2021-05-21,14.4,7.9,11.2,11.2,0,Nidwalden
2021-05-22,15.9,6.6,11.5,14.3,0.07,Nidwalden
2021-05-23,16.1,7.5,11.6,10.6,0,Nidwalden
2021-05-24,16.3,7.8,12.7,3.6,0,Nidwalden
2021-05-25,14.2,7.8,10.7,2.7,0,Nidwalden
2021-05-26,17.4,6.2,12.5,4.2,0,Nidwalden
2021-05-27,13.1,10.6,11.7,13,0,Nidwalden
2021-05-28,18.8,5.4,13.5,0,0,Nidwalden
2021-05-29,17.7,10.2,14.5,0.1,0,Nidwalden
2021-05-30,18.2,5.1,12.8,0,0,Nidwalden
2021-05-31,19.4,6.1,14.6,0.4,0,Nidwalden
2021-06-01,21.8,7.9,16.8,0,0,Nidwalden
2021-06-02,22.9,11.8,17.6,10,0,Nidwalden
2021-06-03,22.8,14.8,19.4,0.1,0,Nidwalden
2021-06-04,23.4,15.1,19.2,3.6,0,Nidwalden
2021-06-05,18.5,14.1,16.4,9.5,0,Nidwalden
2021-06-06,19.3,13.5,16,3.1,0,Nidwalden
2021-06-07,19.6,14.9,16.4,14,0,Nidwalden
2021-06-08,21,14.7,17.2,4.1,0,Nidwalden
2021-06-09,21.9,13.7,17.6,13.5,0,Nidwalden
2021-06-10,22.6,11.8,18.1,0.2,0,Nidwalden
2021-06-11,23.5,11.7,19.2,0.5,0,Nidwalden
2021-06-12,25.3,10.7,19.7,0.7,0,Nidwalden
2021-06-13,23.1,17.6,19.9,0.4,0,Nidwalden
2021-06-14,25.8,10.5,20,0,0,Nidwalden
2021-06-15,26.5,10.8,21.1,0,0,Nidwalden
2021-06-16,27.6,12.6,21.9,0.1,0,Nidwalden
2021-06-17,27.6,16.9,23.3,0,0,Nidwalden
2021-06-18,29.5,17.6,23,4.4,0,Nidwalden
2021-06-19,28,16.9,22.8,0,0,Nidwalden
2021-06-20,25.6,19.7,21.8,7.5,0,Nidwalden
2021-06-21,23.8,17.1,20,12.9,0,Nidwalden
2021-06-22,21.8,15.8,18,10.1,0,Nidwalden
2021-06-23,21.4,13.7,17.9,8.4,0,Nidwalden
2021-06-24,21.1,12.3,16.8,12.6,0,Nidwalden
2021-06-25,18.7,13.9,16,10.8,0,Nidwalden
2021-06-26,22.6,12.7,18,0.2,0,Nidwalden
2021-06-27,26.8,13.6,20.7,0,0,Nidwalden
2021-06-28,26.3,16.7,20.8,9.2,0,Nidwalden
2021-06-29,21.8,15,17.9,14.3,0,Nidwalden
2021-06-30,19.4,13,16,4.6,0,Nidwalden
2021-07-01,19.7,14.5,16.4,7.1,0,Nidwalden
2021-07-02,21.9,14,18.1,1.1,0,Nidwalden
2021-07-03,24.3,12.6,18.6,9.1,0,Nidwalden
2021-07-04,22.4,15.3,18.1,11.6,0,Nidwalden
2021-07-05,24.5,13.1,18.6,0,0,Nidwalden
2021-07-06,26.3,14.8,19.6,17.7,0,Nidwalden
2021-07-07,19.1,16.3,17.4,25.5,0,Nidwalden
2021-07-08,20,15.3,17.1,33.5,0,Nidwalden
2021-07-09,20.3,13.9,17.1,2.8,0,Nidwalden
2021-07-10,24.1,12.3,18.9,6.6,0,Nidwalden
2021-07-11,20.7,14.4,17.8,9.7,0,Nidwalden
2021-07-12,27.2,12.3,19.9,3.1,0,Nidwalden
2021-07-13,19.8,13.7,15.8,52.5,0,Nidwalden
2021-07-14,19.5,13.5,15.8,9.8,0,Nidwalden
2021-07-15,19.6,14.8,16.4,20.6,0,Nidwalden
2021-07-16,19.4,14.9,17,10.3,0,Nidwalden
2021-07-17,21.2,14.5,17.8,7.3,0,Nidwalden
2021-07-18,22.4,17.7,19.7,9.5,0,Nidwalden
2021-07-19,24.5,16.5,20.9,0,0,Nidwalden
2021-07-20,23.9,16.3,21,0,0,Nidwalden
2021-07-21,24.6,13.7,20.8,0.3,0,Nidwalden
2021-07-22,25.3,14.7,21.5,2.6,0,Nidwalden
2021-07-23,27.6,14.4,22.1,0,0,Nidwalden
2021-07-24,24.1,18.1,20.7,9.8,0,Nidwalden
2021-07-25,22,18.3,19.9,19.7,0,Nidwalden
2021-07-26,22.4,16.4,19.5,15.7,0,Nidwalden
2021-07-27,23.7,15.5,19.9,3.6,0,Nidwalden
2021-07-28,22,16.7,19.2,15.6,0,Nidwalden
2021-07-29,24.7,15.9,20.6,1.4,0,Nidwalden
2021-07-30,26.8,15.9,21,2.2,0,Nidwalden
2021-07-31,20.6,16.7,18.4,8.9,0,Nidwalden
2021-08-01,16.3,14.4,15.3,21,0,Nidwalden
2021-08-02,19.8,13.1,16.4,1.3,0,Nidwalden
2021-08-03,20.2,11.5,16.2,8.9,0,Nidwalden
2021-08-04,17.4,13.3,15.2,8.3,0,Nidwalden
2021-08-05,20,14.7,17.1,3.4,0,Nidwalden
2021-08-06,22.2,13.2,18.6,0.9,0,Nidwalden
2021-08-07,21.1,14.4,17.1,22.8,0,Nidwalden
2021-08-08,19,13.9,16.6,3.2,0,Nidwalden
2021-08-09,22.8,13.5,18.3,0.3,0,Nidwalden
2021-08-10,25.8,12.7,19.9,0.8,0,Nidwalden
2021-08-11,27.1,15.4,21.6,0.8,0,Nidwalden
2021-08-12,29.8,14.8,23.1,0,0,Nidwalden
2021-08-13,29,17.5,24.4,0.7,0,Nidwalden
2021-08-14,29.9,17.9,24.5,0.1,0,Nidwalden
2021-08-15,29.3,17.2,23.3,1.4,0,Nidwalden
2021-08-16,21.5,15.9,19,30.2,0,Nidwalden
2021-08-17,19,13.6,16,7,0,Nidwalden
2021-08-18,20.7,14.3,17,1.3,0,Nidwalden
2021-08-19,20.8,14.9,17.8,1,0,Nidwalden
2021-08-20,23.3,16.2,19.8,0.8,0,Nidwalden
2021-08-21,27.6,13.1,20.9,0,0,Nidwalden
2021-08-22,23,16.3,19,14.9,0,Nidwalden
2021-08-23,19.7,14.9,16.9,1.9,0,Nidwalden
2021-08-24,18,14.3,15.6,2.7,0,Nidwalden
2021-08-25,17.8,13.4,15.4,0.2,0,Nidwalden
2021-08-26,22.3,11.5,16.7,1.9,0,Nidwalden
2021-08-27,17.6,12.7,15.1,2.1,0,Nidwalden
2021-08-28,16.7,12.1,14,7.9,0,Nidwalden
2021-08-29,16.9,12.5,14.2,3.7,0,Nidwalden
2021-08-30,17.7,12.7,14.9,3.2,0,Nidwalden
2021-08-31,17.2,12.5,14.7,2.7,0,Nidwalden
2021-09-01,20.1,12.3,15.6,0,0,Nidwalden
2021-09-02,22,10.6,17.1,0,0,Nidwalden
2021-09-03,23.1,12.9,18.4,0,0,Nidwalden
2021-09-04,22.6,12.5,17.8,0.9,0,Nidwalden
2021-09-05,23.5,10.3,17.7,0,0,Nidwalden
2021-09-06,23.9,11.8,18.5,0.5,0,Nidwalden
2021-09-07,23.8,12.2,18.3,0.1,0,Nidwalden
2021-09-08,25.7,13.8,19.6,0.3,0,Nidwalden
2021-09-09,22.8,16,19.2,2.5,0,Nidwalden
2021-09-10,22,14.7,18.2,12.6,0,Nidwalden
2021-09-11,22,15.2,18.1,22.2,0,Nidwalden
2021-09-12,21.8,16.1,18.6,0.8,0,Nidwalden
2021-09-13,23.5,13.2,18.7,1.8,0,Nidwalden
2021-09-14,25.1,12.8,19.1,0,0,Nidwalden
2021-09-15,22.1,16.3,19.7,3.8,0,Nidwalden
2021-09-16,21.9,16,18.2,18.1,0,Nidwalden
2021-09-17,19.2,14.1,16.6,7.8,0,Nidwalden
2021-09-18,19.8,12.2,16.1,0.3,0,Nidwalden
2021-09-19,15.3,10.9,12.9,35,0,Nidwalden
2021-09-20,15.5,12.2,13.3,2.1,0,Nidwalden
2021-09-21,16.7,12.1,13.9,0.7,0,Nidwalden
2021-09-22,16,10.4,13.2,0,0,Nidwalden
2021-09-23,22.8,8.5,15.6,0,0,Nidwalden
2021-09-24,23.3,9.7,16,0,0,Nidwalden
2021-09-25,24.9,11,17.7,0,0,Nidwalden
2021-09-26,22.9,12.9,17,4.6,0,Nidwalden
2021-09-27,21.4,12.3,16.8,0.5,0,Nidwalden
2021-09-28,16.6,13.4,14.6,1.8,0,Nidwalden
2021-09-29,17.9,11.6,14.8,7.6,0,Nidwalden
2021-09-30,15.8,8.7,12.2,1.1,0,Nidwalden
2021-10-01,20.2,6.8,13.7,0,0,Nidwalden
2021-10-02,21.8,11.2,15.8,0.4,0,Nidwalden
2021-10-03,22.8,13.9,17.6,3.3,0,Nidwalden
2021-10-04,13.4,11,11.8,8.1,0,Nidwalden
2021-10-05,16.3,10.8,13,12.9,0,Nidwalden
2021-10-06,12.3,8.8,10.4,1.4,0,Nidwalden
2021-10-07,11.7,8.5,9.8,1.2,0,Nidwalden
2021-10-08,12.8,7.8,10.1,0.3,0,Nidwalden
2021-10-09,12,8.7,10,0,0,Nidwalden
2021-10-10,12.9,5.2,9.2,0,0,Nidwalden
2021-10-11,13.3,2.7,8.1,0,0,Nidwalden
2021-10-12,12.4,6.8,9.3,0.4,0,Nidwalden
2021-10-13,10,4.2,8.2,3.2,0,Nidwalden
2021-10-14,12.2,1.7,7.2,0,0,Nidwalden
2021-10-15,17.1,3.2,9.8,0,0,Nidwalden
2021-10-16,14.7,3.4,9.4,0,0,Nidwalden
2021-10-17,17.5,3.5,9.8,0,0,Nidwalden
2021-10-18,18.9,5.4,11.7,0,0,Nidwalden
2021-10-19,20.2,7.8,13.4,0,0,Nidwalden
2021-10-20,21.5,8,14.1,0,0,Nidwalden
2021-10-21,15.4,7.4,13,10.4,0,Nidwalden
2021-10-22,12.1,6.3,8.5,1.4,0,Nidwalden
2021-10-23,10.6,4,7.2,0,0,Nidwalden
2021-10-24,17.5,2.3,9.2,0,0,Nidwalden
2021-10-25,16.3,4.5,10,0,0,Nidwalden
2021-10-26,14.3,5.5,9.7,0.7,0,Nidwalden
2021-10-27,13.6,3.8,8,0,0,Nidwalden
2021-10-28,17.1,3.2,9.5,0,0,Nidwalden
2021-10-29,17.2,4.6,10,0,0,Nidwalden
2021-10-30,14.8,6,10.6,0.4,0,Nidwalden
2021-10-31,19.9,10.5,13.6,0,0,Nidwalden
2021-11-01,13,6.8,10.2,13.3,0,Nidwalden
2021-11-02,11.2,3.4,7.4,1.2,0.98,Nidwalden
2021-11-03,8.3,2,5.7,5.3,4.69,Nidwalden
2021-11-04,8.3,1.4,5.1,1.1,1.89,Nidwalden
2021-11-05,8.5,-0.2,4.1,0,0,Nidwalden
2021-11-06,7.3,0.6,3.9,0,0,Nidwalden
2021-11-07,13.3,-0.7,5.4,0,0,Nidwalden
2021-11-08,7.3,5.3,6.3,2.7,0,Nidwalden
2021-11-09,7.5,3.1,5.3,0,0,Nidwalden
2021-11-10,16,5.9,10.1,0,0,Nidwalden
2021-11-11,17.6,5.9,10.5,0,0,Nidwalden
2021-11-12,15.6,4.1,9.2,0,0,Nidwalden
2021-11-13,12.3,3.9,7.8,11.8,0,Nidwalden
2021-11-14,8.6,6.8,7.8,4,0,Nidwalden
2021-11-15,8.9,5,6.4,0.1,0,Nidwalden
2021-11-16,9.4,5.3,6.9,0,0,Nidwalden
2021-11-17,6,4.9,5.5,0.4,0,Nidwalden
2021-11-18,7.8,3.9,5.5,0,0,Nidwalden
2021-11-19,13.1,2.1,6.8,0,0,Nidwalden
2021-11-20,14.9,3.2,7.5,0,0,Nidwalden
2021-11-21,13,2.9,6.2,0.1,0,Nidwalden
2021-11-22,5.4,3.3,4.1,0.9,2.45,Nidwalden
2021-11-23,4,2.9,3.4,0,0.42,Nidwalden
2021-11-24,9.5,2.4,5,0,0,Nidwalden
2021-11-25,9.2,2.1,5,0.6,0.28,Nidwalden
2021-11-26,3.7,0.4,2.7,0,3.43,Nidwalden
2021-11-27,5.1,-0.7,1.9,0,2.94,Nidwalden
2021-11-28,3.8,0.3,1.6,0,1.96,Nidwalden
2021-11-29,0.7,-4,-0.8,0,6.86,Nidwalden
2021-11-30,5.4,-7.5,0.4,0.2,3.99,Nidwalden
2021-12-01,9.7,-0.5,5,3.2,0.14,Nidwalden
2021-12-02,5.4,-1.5,2.5,0.5,7.49,Nidwalden
2021-12-03,1.3,-8,-1.8,0,0.35,Nidwalden
2021-12-04,8.4,0.7,5,19.3,8.89,Nidwalden
2021-12-05,3.7,-3.6,1.2,0.1,1.89,Nidwalden
2021-12-06,2.4,-8.3,-1.6,0,0.07,Nidwalden
2021-12-07,4.9,-3.9,1.1,0,1.26,Nidwalden
2021-12-08,3,0.8,2.3,0,14.63,Nidwalden
2021-12-09,3.5,-1.9,1.3,0.1,3.64,Nidwalden
2021-12-10,3.1,-7.3,-1,0,8.19,Nidwalden
2021-12-11,2.9,1.4,2.1,0.1,1.05,Nidwalden
2021-12-12,6.3,-3.2,2.7,0,0,Nidwalden
2021-12-13,8.5,1,4.3,0,0,Nidwalden
2021-12-14,10.3,-0.3,2.9,0,0,Nidwalden
2021-12-15,7.2,-0.2,3.1,0,0,Nidwalden
2021-12-16,3,-1.8,1,0,0,Nidwalden
2021-12-17,5.3,-1.8,1.3,0,0,Nidwalden
2021-12-18,3.1,-2.7,0.1,0,0,Nidwalden
2021-12-19,7.4,-3.4,1.2,0,0,Nidwalden
2021-12-20,1.7,-2.3,-0.6,0,0,Nidwalden
2021-12-21,3.6,-5.3,-1.3,0,0,Nidwalden
2021-12-22,4.4,-8.2,-3.8,0,0,Nidwalden
2021-12-23,7.6,-8.2,-0.5,0,0,Nidwalden
2021-12-24,9.4,-1.5,2.8,0.4,0,Nidwalden
2021-12-25,7,0.3,3,0.4,0.07,Nidwalden
2021-12-26,9.2,0.7,5,3.9,1.12,Nidwalden
2021-12-27,6.8,-1.3,3.2,1.7,0.91,Nidwalden
2021-12-28,9.9,1,5.9,4.6,0.98,Nidwalden
2021-12-29,9.2,5.5,7.2,20.8,0.63,Nidwalden
2021-12-30,14.5,3.6,9.6,2,0,Nidwalden
2021-12-31,16.7,2.2,7.2,0,0,Nidwalden
2022-01-01,15.4,3.4,7,0,0,Nidwalden
2022-01-02,15.1,4.4,8.3,0,0,Nidwalden
2022-01-03,12,6.6,9.1,0.1,0,Nidwalden
2022-01-04,16.8,7.9,10.8,2.3,0.07,Nidwalden
2022-01-05,8.2,-3.9,2.2,5.8,13.44,Nidwalden
2022-01-06,1.7,-3.4,-0.5,0,0.21,Nidwalden
2022-01-07,4.1,-6.2,-1,0,0.77,Nidwalden
2022-01-08,3.4,-6,-0.1,0,1.75,Nidwalden
2022-01-09,3.9,0.5,2.1,0,10.01,Nidwalden
2022-01-10,1.3,-1.5,0.2,0.1,1.96,Nidwalden
2022-01-11,0.8,-2.4,-0.3,0,0.07,Nidwalden
2022-01-12,0.9,-5,-2.1,0,0,Nidwalden
2022-01-13,2,-6.3,-2,0,0,Nidwalden
2022-01-14,8.7,-6,0.7,0,0,Nidwalden
2022-01-15,9.7,-4.5,1.2,0,0,Nidwalden
2022-01-16,8.4,-5.1,0.6,0,0,Nidwalden
2022-01-17,7,1.4,3.4,0,0.42,Nidwalden
2022-01-18,3,-3.7,0.8,0,0,Nidwalden
2022-01-19,8.5,-5,0.8,0,0.42,Nidwalden
2022-01-20,2.8,-0.4,1.6,0,3.43,Nidwalden
2022-01-21,-0.5,-3.3,-1.7,0,0.56,Nidwalden
2022-01-22,3.2,-8.1,-1.4,0,0,Nidwalden
2022-01-23,3.9,-3.6,0.4,0,0,Nidwalden
2022-01-24,7.8,-5.2,1.2,0,0,Nidwalden
2022-01-25,10.2,-5.1,1.6,0,0,Nidwalden
2022-01-26,10.1,-6.6,0.6,0,0,Nidwalden
2022-01-27,10.8,-1.9,3.6,0,0,Nidwalden
2022-01-28,7.4,1.1,3.5,0,2.73,Nidwalden
2022-01-29,10,-1,3.9,0,0,Nidwalden
2022-01-30,8.5,3.9,6,0.1,0,Nidwalden
2022-01-31,5.1,0.7,2.4,0,6.79,Nidwalden
2022-02-01,4.7,-0.6,1,0,8.96,Nidwalden
2022-02-02,5.7,4.7,5.2,4.8,7.14,Nidwalden
2022-02-03,13.5,-0.2,7,0.2,0,Nidwalden
2022-02-04,10.1,1.6,5.4,0.4,0,Nidwalden
2022-02-05,6.7,-0.2,4.7,0.8,1.12,Nidwalden
2022-02-06,7.9,-1.3,3.4,1.3,1.61,Nidwalden
2022-02-07,7.4,-2.3,3.3,3.8,7.56,Nidwalden
2022-02-08,10.6,-3.6,3.1,0,0,Nidwalden
2022-02-09,13.6,0.1,5.6,0,0,Nidwalden
2022-02-10,13.6,0.6,5.6,0,0,Nidwalden
2022-02-11,5.2,-1.2,3.1,2.3,9.31,Nidwalden
2022-02-12,8.4,-6.8,-0.3,0,0,Nidwalden
2022-02-13,9.8,-4.7,1.2,0,0,Nidwalden
2022-02-14,10,-2.9,2.5,0,0.14,Nidwalden
2022-02-15,7.1,0,3.9,0,1.54,Nidwalden
2022-02-16,9.4,-1.5,5,11.3,0.28,Nidwalden
2022-02-17,12.6,8.3,10.5,6.6,0,Nidwalden
2022-02-18,17.2,6.1,11.5,3.5,0,Nidwalden
2022-02-19,8.8,0.8,5.6,2.2,3.57,Nidwalden
2022-02-20,10.9,0.2,6,0,0,Nidwalden
2022-02-21,9.1,3.4,5.9,1.5,7.35,Nidwalden
2022-02-22,7.4,2.5,4.7,0.1,1.68,Nidwalden
2022-02-23,10.9,2.6,7.3,0.4,0,Nidwalden
2022-02-24,12.6,1.7,6.3,0.1,0,Nidwalden
2022-02-25,6.1,0.5,3.5,0.4,6.09,Nidwalden
2022-02-26,3.2,-1.9,0.5,0,0.14,Nidwalden
2022-02-27,4.5,-4.2,-0.4,0,0,Nidwalden
2022-02-28,8.3,-4.9,2.1,0,0,Nidwalden
2022-03-01,10,-1.9,3.8,0,0,Nidwalden
2022-03-02,12.6,-1.3,5,0,0,Nidwalden
2022-03-03,12.3,0.4,6.8,0,0,Nidwalden
2022-03-04,7.2,-2.6,2.9,0,0,Nidwalden
2022-03-05,5.4,-3.3,1.4,0,0,Nidwalden
2022-03-06,4.1,-4.7,-0.2,0,0,Nidwalden
2022-03-07,3.8,-3.1,0.3,0,0,Nidwalden
2022-03-08,9.6,-3.2,2.3,0,0,Nidwalden
2022-03-09,10.7,-3.4,4.3,0,0,Nidwalden
2022-03-10,11.9,-3,5.2,0,0,Nidwalden
2022-03-11,11.4,-0.9,5.1,0,0,Nidwalden
2022-03-12,12.1,2.9,6.4,0,0,Nidwalden
2022-03-13,13.2,3.2,7.1,0,0,Nidwalden
2022-03-14,13.3,3.2,8.4,0.4,0.21,Nidwalden
