"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","rain_sum","snowfall_sum","date","canton","capital"
"2019-07-27",26.8,19.8,22.6,3.2,0,2019-07-27,"Basel-City","Basel-City"
"2019-07-28",20.1,17.3,18.3,12,0,2019-07-28,"Basel-City","Basel-City"
"2019-07-29",24.9,14.8,20,0,0,2019-07-29,"Basel-City","Basel-City"
"2019-07-30",28.6,16.6,22.3,1.4,0,2019-07-30,"Basel-City","Basel-City"
"2019-07-31",23.3,17.4,20.1,1.6,0,2019-07-31,"Basel-City","Basel-City"
"2019-08-01",26.3,13.5,20.1,0,0,2019-08-01,"Basel-City","Basel-City"
"2019-08-02",25.5,16.1,20.8,1.9,0,2019-08-02,"Basel-City","Basel-City"
"2019-08-03",25.4,16.3,21.1,0,0,2019-08-03,"Basel-City","Basel-City"
"2019-08-04",28.8,14.5,22.2,0,0,2019-08-04,"Basel-City","Basel-City"
"2019-08-05",31.1,17.9,24.8,0.1,0,2019-08-05,"Basel-City","Basel-City"
"2019-08-06",28.1,18.8,23.3,8.4,0,2019-08-06,"Basel-City","Basel-City"
"2019-08-07",21,18,19.5,28.1,0,2019-08-07,"Basel-City","Basel-City"
"2019-08-08",26.6,15,20.7,0.1,0,2019-08-08,"Basel-City","Basel-City"
"2019-08-09",32.8,16.6,25,3.1,0,2019-08-09,"Basel-City","Basel-City"
"2019-08-10",24.4,18.9,21.8,13.8,0,2019-08-10,"Basel-City","Basel-City"
"2019-08-11",27.5,14.9,20.4,5.1,0,2019-08-11,"Basel-City","Basel-City"
"2019-08-12",20,14.6,16.6,5.2,0,2019-08-12,"Basel-City","Basel-City"
"2019-08-13",20.3,12.6,16.4,0.2,0,2019-08-13,"Basel-City","Basel-City"
"2019-08-14",22.2,10,16.6,0,0,2019-08-14,"Basel-City","Basel-City"
"2019-08-15",22,12,17.5,1.2,0,2019-08-15,"Basel-City","Basel-City"
"2019-08-16",24,13.1,18.5,0.2,0,2019-08-16,"Basel-City","Basel-City"
"2019-08-17",26.3,13.8,20.4,0,0,2019-08-17,"Basel-City","Basel-City"
"2019-08-18",30.3,16.3,23.2,3,0,2019-08-18,"Basel-City","Basel-City"
"2019-08-19",22.4,17.6,19.5,12.7,0,2019-08-19,"Basel-City","Basel-City"
"2019-08-20",17.6,14.3,15.9,15.5,0,2019-08-20,"Basel-City","Basel-City"
"2019-08-21",21.2,10.9,15.7,0,0,2019-08-21,"Basel-City","Basel-City"
"2019-08-22",22.9,10.7,17.1,0,0,2019-08-22,"Basel-City","Basel-City"
"2019-08-23",24.6,11.3,18.2,0,0,2019-08-23,"Basel-City","Basel-City"
"2019-08-24",26.1,12.2,19.3,0,0,2019-08-24,"Basel-City","Basel-City"
"2019-08-25",28.1,13.6,21.5,0,0,2019-08-25,"Basel-City","Basel-City"
"2019-08-26",28.4,15.3,22.4,0,0,2019-08-26,"Basel-City","Basel-City"
"2019-08-27",29.7,14.4,22.5,0,0,2019-08-27,"Basel-City","Basel-City"
"2019-08-28",29.9,19.3,23.6,0.6,0,2019-08-28,"Basel-City","Basel-City"
"2019-08-29",28.2,19,22.7,2.4,0,2019-08-29,"Basel-City","Basel-City"
"2019-08-30",27.5,17.3,22.7,0,0,2019-08-30,"Basel-City","Basel-City"
"2019-08-31",30.4,16.8,23.8,0,0,2019-08-31,"Basel-City","Basel-City"
"2019-09-01",25,17.6,20.9,3.3,0,2019-09-01,"Basel-City","Basel-City"
"2019-09-02",19.3,15.4,17.1,0.5,0,2019-09-02,"Basel-City","Basel-City"
"2019-09-03",22.8,9.9,16.8,0,0,2019-09-03,"Basel-City","Basel-City"
"2019-09-04",26.7,10.1,18.2,0,0,2019-09-04,"Basel-City","Basel-City"
"2019-09-05",18,13.3,15.1,2.1,0,2019-09-05,"Basel-City","Basel-City"
"2019-09-06",17.7,11.1,14.4,0.9,0,2019-09-06,"Basel-City","Basel-City"
"2019-09-07",20.5,12,15.5,0.6,0,2019-09-07,"Basel-City","Basel-City"
"2019-09-08",15.3,11.6,12.6,12.8,0,2019-09-08,"Basel-City","Basel-City"
"2019-09-09",17.4,9.6,12.9,0.1,0,2019-09-09,"Basel-City","Basel-City"
"2019-09-10",20.8,7.6,13.9,0,0,2019-09-10,"Basel-City","Basel-City"
"2019-09-11",20.5,8.3,14.8,0,0,2019-09-11,"Basel-City","Basel-City"
"2019-09-12",24.1,9.9,16.8,0,0,2019-09-12,"Basel-City","Basel-City"
"2019-09-13",24.5,11.3,18,0,0,2019-09-13,"Basel-City","Basel-City"
"2019-09-14",25.2,13.2,18.4,0,0,2019-09-14,"Basel-City","Basel-City"
"2019-09-15",27.2,13,20.1,0,0,2019-09-15,"Basel-City","Basel-City"
"2019-09-16",28.6,13.8,20.8,0,0,2019-09-16,"Basel-City","Basel-City"
"2019-09-17",21.9,13.4,17.6,0,0,2019-09-17,"Basel-City","Basel-City"
"2019-09-18",20.5,11,15.2,0,0,2019-09-18,"Basel-City","Basel-City"
"2019-09-19",20.1,6.4,12.9,0,0,2019-09-19,"Basel-City","Basel-City"
"2019-09-20",20.4,7.4,13.4,0,0,2019-09-20,"Basel-City","Basel-City"
"2019-09-21",24.1,9.7,15.9,0,0,2019-09-21,"Basel-City","Basel-City"
"2019-09-22",26.3,13.1,19,0,0,2019-09-22,"Basel-City","Basel-City"
"2019-09-23",19,12.7,15.7,5.6,0,2019-09-23,"Basel-City","Basel-City"
"2019-09-24",17.9,9,13.9,2.6,0,2019-09-24,"Basel-City","Basel-City"
"2019-09-25",18.3,12,15.2,1.4,0,2019-09-25,"Basel-City","Basel-City"
"2019-09-26",18.6,13.2,15.7,3.7,0,2019-09-26,"Basel-City","Basel-City"
"2019-09-27",22.3,14.4,17.1,3.8,0,2019-09-27,"Basel-City","Basel-City"
"2019-09-28",18.6,11.4,15,2.9,0,2019-09-28,"Basel-City","Basel-City"
"2019-09-29",25.2,9.4,17,0.3,0,2019-09-29,"Basel-City","Basel-City"
"2019-09-30",19,10.1,15.5,1.8,0,2019-09-30,"Basel-City","Basel-City"
"2019-10-01",22.4,9.1,15.4,13.4,0,2019-10-01,"Basel-City","Basel-City"
"2019-10-02",16.4,9.3,13.2,7,0,2019-10-02,"Basel-City","Basel-City"
"2019-10-03",14.1,6,9.9,0,0,2019-10-03,"Basel-City","Basel-City"
"2019-10-04",13.5,6,10.3,5.5,0,2019-10-04,"Basel-City","Basel-City"
"2019-10-05",13.5,10.8,12.3,3.9,0,2019-10-05,"Basel-City","Basel-City"
"2019-10-06",14.2,10,12.1,9.3,0,2019-10-06,"Basel-City","Basel-City"
"2019-10-07",14.4,7.8,10.8,0.4,0,2019-10-07,"Basel-City","Basel-City"
"2019-10-08",18.9,7.2,13.5,0.1,0,2019-10-08,"Basel-City","Basel-City"
"2019-10-09",18.1,11.9,13.2,11.6,0,2019-10-09,"Basel-City","Basel-City"
"2019-10-10",14.6,9.2,12.4,1.3,0,2019-10-10,"Basel-City","Basel-City"
"2019-10-11",19.8,7.2,12.7,0,0,2019-10-11,"Basel-City","Basel-City"
"2019-10-12",22.1,8.8,15.6,0,0,2019-10-12,"Basel-City","Basel-City"
"2019-10-13",24.2,12.6,18.3,0,0,2019-10-13,"Basel-City","Basel-City"
"2019-10-14",23.9,10.2,16,0,0,2019-10-14,"Basel-City","Basel-City"
"2019-10-15",18.4,11.2,13.5,13.4,0,2019-10-15,"Basel-City","Basel-City"
"2019-10-16",17.8,7.4,12.3,0,0,2019-10-16,"Basel-City","Basel-City"
"2019-10-17",19.5,10.1,13.9,3.3,0,2019-10-17,"Basel-City","Basel-City"
"2019-10-18",19.2,12,14.2,11.8,0,2019-10-18,"Basel-City","Basel-City"
"2019-10-19",14.7,11.6,12.9,17.7,0,2019-10-19,"Basel-City","Basel-City"
"2019-10-20",18.6,11.6,14.3,0.9,0,2019-10-20,"Basel-City","Basel-City"
"2019-10-21",15.2,11.8,13.3,16.7,0,2019-10-21,"Basel-City","Basel-City"
"2019-10-22",15.8,10,12.3,1.1,0,2019-10-22,"Basel-City","Basel-City"
"2019-10-23",18.3,9.7,13.4,0,0,2019-10-23,"Basel-City","Basel-City"
"2019-10-24",17.8,10.8,13.9,1,0,2019-10-24,"Basel-City","Basel-City"
"2019-10-25",17.3,7.9,12.7,0,0,2019-10-25,"Basel-City","Basel-City"
"2019-10-26",20.4,6.7,12.2,0,0,2019-10-26,"Basel-City","Basel-City"
"2019-10-27",20,9.4,14.3,2.3,0,2019-10-27,"Basel-City","Basel-City"
"2019-10-28",13.3,8.4,9.9,5.5,0,2019-10-28,"Basel-City","Basel-City"
"2019-10-29",10.1,7.4,8.2,7,0,2019-10-29,"Basel-City","Basel-City"
"2019-10-30",9.6,7.6,8.4,3.5,0,2019-10-30,"Basel-City","Basel-City"
"2019-10-31",10.9,6.9,8.6,0.3,0,2019-10-31,"Basel-City","Basel-City"
"2019-11-01",14.8,8.1,11.1,2.5,0,2019-11-01,"Basel-City","Basel-City"
"2019-11-02",15.7,11.5,13.5,9.6,0,2019-11-02,"Basel-City","Basel-City"
"2019-11-03",12.4,9.9,11.4,7.9,0,2019-11-03,"Basel-City","Basel-City"
"2019-11-04",14,7.4,11,4.8,0,2019-11-04,"Basel-City","Basel-City"
"2019-11-05",12.5,5.9,8.7,3.3,0,2019-11-05,"Basel-City","Basel-City"
"2019-11-06",9.9,5.5,7.5,1.3,0,2019-11-06,"Basel-City","Basel-City"
"2019-11-07",9.6,4.7,7.2,1.3,0,2019-11-07,"Basel-City","Basel-City"
"2019-11-08",7.1,3.7,5.8,4.8,0,2019-11-08,"Basel-City","Basel-City"
"2019-11-09",8.9,-0.2,4.4,0.3,0,2019-11-09,"Basel-City","Basel-City"
"2019-11-10",7.3,-0.5,3.5,0,0,2019-11-10,"Basel-City","Basel-City"
"2019-11-11",7.1,-0.7,3.4,0.9,0,2019-11-11,"Basel-City","Basel-City"
"2019-11-12",9.7,0.6,5.1,0.9,0,2019-11-12,"Basel-City","Basel-City"
"2019-11-13",6.7,1.5,4,2.2,0,2019-11-13,"Basel-City","Basel-City"
"2019-11-14",7.5,-0.2,3.1,0,0,2019-11-14,"Basel-City","Basel-City"
"2019-11-15",8.3,1.1,3.9,3.1,0.42,2019-11-15,"Basel-City","Basel-City"
"2019-11-16",9,0.6,3.9,2.4,0,2019-11-16,"Basel-City","Basel-City"
"2019-11-17",3,0.6,2.2,9.2,0.63,2019-11-17,"Basel-City","Basel-City"
"2019-11-18",7.5,0.2,4,5,0,2019-11-18,"Basel-City","Basel-City"
"2019-11-19",6.8,-0.3,3.3,0,0,2019-11-19,"Basel-City","Basel-City"
"2019-11-20",5.5,2.2,3.6,0,0,2019-11-20,"Basel-City","Basel-City"
"2019-11-21",7.8,1.1,4.3,2.7,0,2019-11-21,"Basel-City","Basel-City"
"2019-11-22",7.9,1.6,4.6,2.4,0,2019-11-22,"Basel-City","Basel-City"
"2019-11-23",7.6,2,4.2,0,0,2019-11-23,"Basel-City","Basel-City"
"2019-11-24",9.8,0.6,5.4,0,0,2019-11-24,"Basel-City","Basel-City"
"2019-11-25",9.4,4.9,6.8,0.3,0,2019-11-25,"Basel-City","Basel-City"
"2019-11-26",12.3,3.9,7.8,0.1,0,2019-11-26,"Basel-City","Basel-City"
"2019-11-27",13.2,6.5,9.5,7.7,0,2019-11-27,"Basel-City","Basel-City"
"2019-11-28",10.2,7.6,9.1,6.8,0,2019-11-28,"Basel-City","Basel-City"
"2019-11-29",8.5,5.5,7.4,14.4,0,2019-11-29,"Basel-City","Basel-City"
"2019-11-30",7.2,0.2,4.2,0.1,0,2019-11-30,"Basel-City","Basel-City"
"2019-12-01",5,0.6,2.9,0.6,0.42,2019-12-01,"Basel-City","Basel-City"
"2019-12-02",3.1,-1.2,1.5,0,0,2019-12-02,"Basel-City","Basel-City"
"2019-12-03",4.7,-4.1,0,0,0,2019-12-03,"Basel-City","Basel-City"
"2019-12-04",3.9,-2.7,-0.2,0,0,2019-12-04,"Basel-City","Basel-City"
"2019-12-05",5.3,-3.4,-0.2,0,0,2019-12-05,"Basel-City","Basel-City"
"2019-12-06",9.3,-1.9,2.1,0.1,0,2019-12-06,"Basel-City","Basel-City"
"2019-12-07",9.6,2.1,7.4,1.7,0,2019-12-07,"Basel-City","Basel-City"
"2019-12-08",12.2,3.5,8.1,2.2,0,2019-12-08,"Basel-City","Basel-City"
"2019-12-09",11.2,4.5,7,6.9,0,2019-12-09,"Basel-City","Basel-City"
"2019-12-10",6,-2.8,2.6,1.6,0,2019-12-10,"Basel-City","Basel-City"
"2019-12-11",5.1,-2.3,2,5.2,0,2019-12-11,"Basel-City","Basel-City"
"2019-12-12",4.7,-0.1,2.5,2.3,0,2019-12-12,"Basel-City","Basel-City"
"2019-12-13",6.6,1,4.1,7.8,1.12,2019-12-13,"Basel-City","Basel-City"
"2019-12-14",10.3,3.3,7.5,2.1,0,2019-12-14,"Basel-City","Basel-City"
"2019-12-15",14.5,7.1,10.5,1.7,0,2019-12-15,"Basel-City","Basel-City"
"2019-12-16",12.6,4.4,7.1,0.5,0,2019-12-16,"Basel-City","Basel-City"
"2019-12-17",13,3,7.1,0,0,2019-12-17,"Basel-City","Basel-City"
"2019-12-18",13,4.2,8.2,1.9,0,2019-12-18,"Basel-City","Basel-City"
"2019-12-19",11.3,4,6.6,0,0,2019-12-19,"Basel-City","Basel-City"
"2019-12-20",10.2,4,6.7,8,0,2019-12-20,"Basel-City","Basel-City"
"2019-12-21",8.7,3.1,5.6,3,0,2019-12-21,"Basel-City","Basel-City"
"2019-12-22",8.5,5.2,6.8,8.1,0,2019-12-22,"Basel-City","Basel-City"
"2019-12-23",6.6,5.1,5.9,6.6,0,2019-12-23,"Basel-City","Basel-City"
"2019-12-24",10.1,4.8,7.2,4.3,0,2019-12-24,"Basel-City","Basel-City"
"2019-12-25",8.3,4.6,7,2.7,0,2019-12-25,"Basel-City","Basel-City"
"2019-12-26",6.5,0.2,3.2,0.6,0,2019-12-26,"Basel-City","Basel-City"
"2019-12-27",8.5,5.5,6.6,10.8,0,2019-12-27,"Basel-City","Basel-City"
"2019-12-28",6.4,-0.1,4.6,0.9,0,2019-12-28,"Basel-City","Basel-City"
"2019-12-29",3.6,-2.6,-0.3,0,0,2019-12-29,"Basel-City","Basel-City"
"2019-12-30",6.6,-2.7,0.4,0,0,2019-12-30,"Basel-City","Basel-City"
"2019-12-31",8.1,-3.3,0.3,0,0,2019-12-31,"Basel-City","Basel-City"
"2020-01-01",4.7,-3.9,-0.5,0,0,2020-01-01,"Basel-City","Basel-City"
"2020-01-02",6.1,-4.3,-0.4,0,0,2020-01-02,"Basel-City","Basel-City"
"2020-01-03",9.5,-3,4,0.2,0,2020-01-03,"Basel-City","Basel-City"
"2020-01-04",7.4,1.9,5.7,4.3,0,2020-01-04,"Basel-City","Basel-City"
"2020-01-05",5.9,-1.4,2.4,0,0,2020-01-05,"Basel-City","Basel-City"
"2020-01-06",6.4,-1.9,0.9,0,0,2020-01-06,"Basel-City","Basel-City"
"2020-01-07",7.1,-1.4,3.1,0,0,2020-01-07,"Basel-City","Basel-City"
"2020-01-08",8.7,-0.3,3.2,0,0,2020-01-08,"Basel-City","Basel-City"
"2020-01-09",11.3,3.6,7.2,0,0,2020-01-09,"Basel-City","Basel-City"
"2020-01-10",11.1,5.8,7.6,4.5,0,2020-01-10,"Basel-City","Basel-City"
"2020-01-11",7.8,1.5,5.1,0.5,0,2020-01-11,"Basel-City","Basel-City"
"2020-01-12",6,-2.1,1.2,0,0,2020-01-12,"Basel-City","Basel-City"
"2020-01-13",8.4,-0.1,3.6,0,0,2020-01-13,"Basel-City","Basel-City"
"2020-01-14",9.9,-0.7,4.9,0,0,2020-01-14,"Basel-City","Basel-City"
"2020-01-15",11.7,0.3,4.8,0,0,2020-01-15,"Basel-City","Basel-City"
"2020-01-16",12.4,1.6,6.5,0,0,2020-01-16,"Basel-City","Basel-City"
"2020-01-17",10,0.1,3.6,4.1,0,2020-01-17,"Basel-City","Basel-City"
"2020-01-18",5.8,-0.8,3.6,1.2,0,2020-01-18,"Basel-City","Basel-City"
"2020-01-19",3.4,-1.9,0.6,0.4,0.21,2020-01-19,"Basel-City","Basel-City"
"2020-01-20",5.6,-3.6,0.4,0,0,2020-01-20,"Basel-City","Basel-City"
"2020-01-21",4.6,-3.1,-0.4,0,0,2020-01-21,"Basel-City","Basel-City"
"2020-01-22",4.2,-4.6,-1.7,0,0,2020-01-22,"Basel-City","Basel-City"
"2020-01-23",3.7,-4.4,-1.6,0,0,2020-01-23,"Basel-City","Basel-City"
"2020-01-24",9.2,-4.5,1.1,0,0,2020-01-24,"Basel-City","Basel-City"
"2020-01-25",8.5,-2.8,1,0,0,2020-01-25,"Basel-City","Basel-City"
"2020-01-26",8,-2.8,1.8,0.3,0,2020-01-26,"Basel-City","Basel-City"
"2020-01-27",8.9,1.1,5.2,2.1,0,2020-01-27,"Basel-City","Basel-City"
"2020-01-28",7.5,3,5.7,9.5,0.07,2020-01-28,"Basel-City","Basel-City"
"2020-01-29",5.9,3,4.3,7.6,0.56,2020-01-29,"Basel-City","Basel-City"
"2020-01-30",10.7,2.8,6.4,2.9,0,2020-01-30,"Basel-City","Basel-City"
"2020-01-31",14.9,8.6,11.3,0.7,0,2020-01-31,"Basel-City","Basel-City"
"2020-02-01",15.1,5.7,10.6,2.9,0,2020-02-01,"Basel-City","Basel-City"
"2020-02-02",13.5,9.6,11.5,8.4,0,2020-02-02,"Basel-City","Basel-City"
"2020-02-03",13.5,9.8,12.2,10.1,0,2020-02-03,"Basel-City","Basel-City"
"2020-02-04",16,2.4,6.4,7.3,0.07,2020-02-04,"Basel-City","Basel-City"
"2020-02-05",6.2,-2.3,3.1,1.4,0,2020-02-05,"Basel-City","Basel-City"
"2020-02-06",6.9,-2.7,0.9,0,0,2020-02-06,"Basel-City","Basel-City"
"2020-02-07",9.3,-3,1.2,0,0,2020-02-07,"Basel-City","Basel-City"
"2020-02-08",11.3,-2.7,1.9,0,0,2020-02-08,"Basel-City","Basel-City"
"2020-02-09",12.5,0,7.4,0,0,2020-02-09,"Basel-City","Basel-City"
"2020-02-10",13.5,7.9,10.7,10.6,0,2020-02-10,"Basel-City","Basel-City"
"2020-02-11",9.2,3.7,5.8,12,0,2020-02-11,"Basel-City","Basel-City"
"2020-02-12",7.6,2.5,4.6,0.3,0,2020-02-12,"Basel-City","Basel-City"
"2020-02-13",9.4,-0.1,5.5,6,0,2020-02-13,"Basel-City","Basel-City"
"2020-02-14",9.5,1.7,6.4,5.2,0,2020-02-14,"Basel-City","Basel-City"
"2020-02-15",13.2,0.4,5.9,0,0,2020-02-15,"Basel-City","Basel-City"
"2020-02-16",16.1,3.8,10.5,0,0,2020-02-16,"Basel-City","Basel-City"
"2020-02-17",14.2,7,10.1,6.8,0,2020-02-17,"Basel-City","Basel-City"
"2020-02-18",8.4,3.2,5.7,0.4,0,2020-02-18,"Basel-City","Basel-City"
"2020-02-19",6.3,3.9,5.3,4,0.77,2020-02-19,"Basel-City","Basel-City"
"2020-02-20",11.9,2,6.7,0,0,2020-02-20,"Basel-City","Basel-City"
"2020-02-21",9.8,1.9,6,0.9,0,2020-02-21,"Basel-City","Basel-City"
"2020-02-22",13.6,-0.9,6.1,0,0,2020-02-22,"Basel-City","Basel-City"
"2020-02-23",16.4,8.8,12.3,0.3,0,2020-02-23,"Basel-City","Basel-City"
"2020-02-24",15.8,7.1,11.9,1.5,0,2020-02-24,"Basel-City","Basel-City"
"2020-02-25",11.1,7,8.8,3.2,0,2020-02-25,"Basel-City","Basel-City"
"2020-02-26",6.4,1.6,3.4,4.1,1.19,2020-02-26,"Basel-City","Basel-City"
"2020-02-27",8,-0.7,3,4.3,1.89,2020-02-27,"Basel-City","Basel-City"
"2020-02-28",9.2,0.1,4.2,0.1,0,2020-02-28,"Basel-City","Basel-City"
"2020-02-29",15.4,4.8,9.5,3.2,0,2020-02-29,"Basel-City","Basel-City"
"2020-03-01",13.7,5.7,9,4.4,0,2020-03-01,"Basel-City","Basel-City"
"2020-03-02",8.8,2.8,5.6,6.9,0.07,2020-03-02,"Basel-City","Basel-City"
"2020-03-03",7.3,1.9,4.5,2.7,0.07,2020-03-03,"Basel-City","Basel-City"
"2020-03-04",9.1,-1.5,3.8,0.2,0,2020-03-04,"Basel-City","Basel-City"
"2020-03-05",8.7,1.9,6.5,20.5,0,2020-03-05,"Basel-City","Basel-City"
"2020-03-06",8.3,4.3,5.6,3.7,0,2020-03-06,"Basel-City","Basel-City"
"2020-03-07",7.4,2.1,4.6,0.6,0,2020-03-07,"Basel-City","Basel-City"
"2020-03-08",11.7,0.8,5.6,0.3,0,2020-03-08,"Basel-City","Basel-City"
"2020-03-09",8.7,3.8,6.4,5.8,0,2020-03-09,"Basel-City","Basel-City"
"2020-03-10",10.3,3.2,6.8,3.1,0,2020-03-10,"Basel-City","Basel-City"
"2020-03-11",16.1,7.6,12.4,0,0,2020-03-11,"Basel-City","Basel-City"
"2020-03-12",15.5,6.2,11.5,0.3,0,2020-03-12,"Basel-City","Basel-City"
"2020-03-13",10.7,2.9,8,0.7,0,2020-03-13,"Basel-City","Basel-City"
"2020-03-14",10.9,0.9,5.9,0.1,0,2020-03-14,"Basel-City","Basel-City"
"2020-03-15",15.1,1.2,7.5,0,0,2020-03-15,"Basel-City","Basel-City"
"2020-03-16",16.8,2.5,9.3,0,0,2020-03-16,"Basel-City","Basel-City"
"2020-03-17",16.1,5.5,10.6,0,0,2020-03-17,"Basel-City","Basel-City"
"2020-03-18",18.3,3.9,11.8,0,0,2020-03-18,"Basel-City","Basel-City"
"2020-03-19",18.5,4.7,11.3,0,0,2020-03-19,"Basel-City","Basel-City"
"2020-03-20",18.4,6.2,11.8,2,0,2020-03-20,"Basel-City","Basel-City"
"2020-03-21",9,5.8,7.1,1.4,0,2020-03-21,"Basel-City","Basel-City"
"2020-03-22",9.4,2.9,5.8,0,0,2020-03-22,"Basel-City","Basel-City"
"2020-03-23",8.3,-1.8,2.9,0,0,2020-03-23,"Basel-City","Basel-City"
"2020-03-24",8.9,-4.3,2.6,0,0,2020-03-24,"Basel-City","Basel-City"
"2020-03-25",8.8,-2.3,2.9,0,0,2020-03-25,"Basel-City","Basel-City"
"2020-03-26",9,-2.7,3.2,0,0,2020-03-26,"Basel-City","Basel-City"
"2020-03-27",11.3,-0.9,5.3,0,0,2020-03-27,"Basel-City","Basel-City"
"2020-03-28",15.4,2.1,8.8,0,0,2020-03-28,"Basel-City","Basel-City"
"2020-03-29",7.4,2.5,4.4,5.9,0.49,2020-03-29,"Basel-City","Basel-City"
"2020-03-30",7.2,-1.4,3.5,1.3,0,2020-03-30,"Basel-City","Basel-City"
"2020-03-31",9.8,-2,3.7,0,0,2020-03-31,"Basel-City","Basel-City"
"2020-04-01",11.1,-1.2,4.3,0,0,2020-04-01,"Basel-City","Basel-City"
"2020-04-02",13.4,0.4,6.5,0,0,2020-04-02,"Basel-City","Basel-City"
"2020-04-03",11.9,0.4,6.8,0,0,2020-04-03,"Basel-City","Basel-City"
"2020-04-04",15.4,2.2,8.4,0,0,2020-04-04,"Basel-City","Basel-City"
"2020-04-05",18.9,3.9,10.4,0,0,2020-04-05,"Basel-City","Basel-City"
"2020-04-06",20.7,3.3,12.2,0,0,2020-04-06,"Basel-City","Basel-City"
"2020-04-07",21.9,5.5,13.4,0,0,2020-04-07,"Basel-City","Basel-City"
"2020-04-08",21.3,4.5,13.7,0,0,2020-04-08,"Basel-City","Basel-City"
"2020-04-09",21.7,8,15,0,0,2020-04-09,"Basel-City","Basel-City"
"2020-04-10",22,8.3,15.2,0,0,2020-04-10,"Basel-City","Basel-City"
"2020-04-11",22.5,7.4,15.4,0,0,2020-04-11,"Basel-City","Basel-City"
"2020-04-12",22.2,7.2,15.3,0.1,0,2020-04-12,"Basel-City","Basel-City"
"2020-04-13",20.5,8,14.3,0.4,0,2020-04-13,"Basel-City","Basel-City"
"2020-04-14",12.2,2.2,7.7,0.2,0,2020-04-14,"Basel-City","Basel-City"
"2020-04-15",18.5,1.4,9.6,0,0,2020-04-15,"Basel-City","Basel-City"
"2020-04-16",22.3,3.4,13.6,0,0,2020-04-16,"Basel-City","Basel-City"
"2020-04-17",22.6,9.4,16.3,0,0,2020-04-17,"Basel-City","Basel-City"
"2020-04-18",22.2,10.6,16.5,0,0,2020-04-18,"Basel-City","Basel-City"
"2020-04-19",21.8,10.1,16.5,0.1,0,2020-04-19,"Basel-City","Basel-City"
"2020-04-20",19.9,11.3,15.8,0.2,0,2020-04-20,"Basel-City","Basel-City"
"2020-04-21",18.8,10.4,14.3,0.4,0,2020-04-21,"Basel-City","Basel-City"
"2020-04-22",21.4,7.8,14.9,0,0,2020-04-22,"Basel-City","Basel-City"
"2020-04-23",21.7,7.7,15.6,0,0,2020-04-23,"Basel-City","Basel-City"
"2020-04-24",21.9,7.6,16,0,0,2020-04-24,"Basel-City","Basel-City"
"2020-04-25",21.2,11.6,16.3,0,0,2020-04-25,"Basel-City","Basel-City"
"2020-04-26",19.1,9.4,14,2.9,0,2020-04-26,"Basel-City","Basel-City"
"2020-04-27",21,9,15.5,0.2,0,2020-04-27,"Basel-City","Basel-City"
"2020-04-28",16.6,12.2,14.1,6,0,2020-04-28,"Basel-City","Basel-City"
"2020-04-29",16.1,9.2,12.4,5.8,0,2020-04-29,"Basel-City","Basel-City"
"2020-04-30",14.2,10.4,12.1,8.2,0,2020-04-30,"Basel-City","Basel-City"
"2020-05-01",14.7,9.4,11.3,13.8,0,2020-05-01,"Basel-City","Basel-City"
"2020-05-02",13.9,7,10.5,7.6,0,2020-05-02,"Basel-City","Basel-City"
"2020-05-03",16.2,3.3,10.7,0.4,0,2020-05-03,"Basel-City","Basel-City"
"2020-05-04",21.3,9,15,0.6,0,2020-05-04,"Basel-City","Basel-City"
"2020-05-05",14.2,9.3,12,10.7,0,2020-05-05,"Basel-City","Basel-City"
"2020-05-06",15.9,9.2,12.3,0.1,0,2020-05-06,"Basel-City","Basel-City"
"2020-05-07",20.3,3.8,13,0,0,2020-05-07,"Basel-City","Basel-City"
"2020-05-08",24,8.7,16.8,0.3,0,2020-05-08,"Basel-City","Basel-City"
"2020-05-09",24.3,13.3,18.7,1.3,0,2020-05-09,"Basel-City","Basel-City"
"2020-05-10",23.5,15,18.9,0.5,0,2020-05-10,"Basel-City","Basel-City"
"2020-05-11",16.9,3.3,10.8,28.5,0,2020-05-11,"Basel-City","Basel-City"
"2020-05-12",13.9,4.6,9,1.2,0,2020-05-12,"Basel-City","Basel-City"
"2020-05-13",12,6.1,9.7,11.6,0,2020-05-13,"Basel-City","Basel-City"
"2020-05-14",13.1,8.7,10.7,5.8,0,2020-05-14,"Basel-City","Basel-City"
"2020-05-15",13.2,8.7,10.9,0.7,0,2020-05-15,"Basel-City","Basel-City"
"2020-05-16",19.1,6.1,12.4,0,0,2020-05-16,"Basel-City","Basel-City"
"2020-05-17",19.1,6.3,12.8,0,0,2020-05-17,"Basel-City","Basel-City"
"2020-05-18",21.3,8.5,15,0,0,2020-05-18,"Basel-City","Basel-City"
"2020-05-19",22.9,10.4,17.1,0,0,2020-05-19,"Basel-City","Basel-City"
"2020-05-20",22.6,11.7,17.7,0.4,0,2020-05-20,"Basel-City","Basel-City"
"2020-05-21",24.8,10.8,18.5,0,0,2020-05-21,"Basel-City","Basel-City"
"2020-05-22",26.7,12.3,20.4,0,0,2020-05-22,"Basel-City","Basel-City"
"2020-05-23",19.9,9.7,15.1,21.6,0,2020-05-23,"Basel-City","Basel-City"
"2020-05-24",18.5,7.6,13.1,0.2,0,2020-05-24,"Basel-City","Basel-City"
"2020-05-25",19.3,6.9,14.6,0.2,0,2020-05-25,"Basel-City","Basel-City"
